ID,day,month,year,place of marriage,forename of groom,surname of groom,occupation of groom,marital status of groom,age of groom,address of groom,forename of bride,surname of bride,occupation of bride,marital status of bride,age of bride,address of bride,groom's father's forename,groom's father's surname,groom's father's occupation,if groom's father deceased,groom's mother's forename,groom's mother's maiden surname,if groom's mother deceased,bride's father's forename,bride's father's surname,bride's father's occupation,if bride's father deceased,bride's mother's forename,bride's mother's maiden surname,if bride's mother deceased,notes1,gdeath,bdeath,GROOM_IDENTITY,BRIDE_IDENTITY,GROOM_MOTHER_IDENTITY,GROOM_FATHER_IDENTITY,BRIDE_MOTHER_IDENTITY,BRIDE_FATHER_IDENTITY,GROOM_BIRTH_RECORD_IDENTITY,BRIDE_BIRTH_RECORD_IDENTITY,GROOM_FATHER_BIRTH_RECORD_IDENTITY,GROOM_MOTHER_BIRTH_RECORD_IDENTITY,BRIDE_FATHER_BIRTH_RECORD_IDENTITY,BRIDE_MOTHER_BIRTH_RECORD_IDENTITY,BRIDE_IMMIGRANT_GENERATION,GROOM_IMMIGRANT_GENERATION
8563,2,OCTOBER,1959,"Buailledubh Na h-Eileanan Siar",Rhys,Reekie,SCHOLAR,B,19,"2 Modley Close, Ellon, Aberdeenshire",Olivia,Robb,,W,19,"107 Carbost Hall Road, Highland",Michael,Reekie,JOINER (JOUR),,Danielle,Innes,,Joshua,Robb,WOOL WEAVER,,Rowan,Wilson,,SYNTHETIC DATA PRODUCED USING VALIPOP,27555,27318,27555,27318,23180,23185,22432,19305,27555,27318,23185,23180,19305,22432,NA,NA
8564,17,DECEMBER,1959,"Kincorth Aberdeen City",Christopher,Sutherland,MASON,B,27,"1 Gordon Brown Place, Highland",Jessica,Mckinlay,FARMERS DAUGHTER,D,23,"15 School Park, Highland",Andrew,Sutherland,TAILOR,,Hannah,Burns,,Christopher,Mckinlay,COTTON SPINNER MASTER EMPLOYING 74 MALES & 119 FEMALES,,Chloe,Webb,,SYNTHETIC DATA PRODUCED USING VALIPOP,26381,27190,26381,27190,21518,21795,20646,18163,26381,27190,21795,21518,18163,20646,NA,NA
8565,29,SEPTEMBER,1959,"Highland",Drew,Davies,SCHOLAR,B,17,"1 Airyhill View, Aberdeenshire",Laura,Johnstone,SCHOLAR,S,20,"20 Glencraig Place, Croc, North Ayrshire",Albie,Davies,GARDENER (DOMESTIC SERV),,Gemma,Bull,,James,Johnstone,AG LABOURER,,Bethany,Thomson,,SYNTHETIC DATA PRODUCED USING VALIPOP,27925,27410,27925,27410,21430,22745,20804,20569,27925,27410,22745,21430,20569,20804,NA,NA
8566,16,JULY,1959,"Scaurs Jedburgh ",Mohammed,Syme,SCHOLAR,B,19,"30 Monamore Place, Croc, North Ayrshire",Hodan,Kelman,,S,19,"3 Murray Square, Highland",George,Syme,TAILOR,,Cheyanne,Wilson,,William,Kelman,BLACKSMITH,,Laura,Paterson,,SYNTHETIC DATA PRODUCED USING VALIPOP,27521,27512,27521,27512,22422,22291,22262,22005,27521,27512,22291,22422,22005,22262,NA,NA
8567,8,DECEMBER,1959,"Glenburn Hall Jedburgh ",James,Keir,ENGINE SMITH,B,20,"3 Fairways, Abbotsmeadow, Melrose",Eve,Dalgarno,DOM SERVT,S,20,"11 Arranton Place, Croc, North Ayrshire",Ashley,Keir,HAWKER,,Jessica,Jordan,,Connor,Dalgarno,FARMER SON,,Rukayat,Webster,,SYNTHETIC DATA PRODUCED USING VALIPOP,27453,27436,27453,27436,21162,20419,21142,21741,27453,27436,20419,21162,21741,21142,NA,NA
8568,14,SEPTEMBER,1959,"Highland",Daniel,Howie,SCHOLAR,B,17,"3 Manse Terrace, Aberdeenshire",Emma,Porter,SCHOLAR,S,18,"83 Brockwood Crescent, Blackburn, Aberdeenshire",Cameron,Howie,,,Kate,Main,,Kallum,Porter,AG LABOURER,,Maizie,Johnstone,,SYNTHETIC DATA PRODUCED USING VALIPOP,27895,27556,27895,27556,21228,20689,23174,21927,27895,27556,20689,21228,21927,23174,NA,NA
8569,18,JUNE,1959,"Girvan South Ayrshire",Harry,Mckinlay,SALMON FISHER,B,23,"17 Mallard Road, Aberdeenshire",Zakiyyah,Gillespie,HOUSE MAID,S,20,"7 Union Street, Scottish Borders",Tomas,Mckinlay,MACHINE CALICO PRINTER,,Thea,Macphail,,John,Gillespie,TAILOR,,Samantha,Ferguson,,SYNTHETIC DATA PRODUCED USING VALIPOP,26849,27502,26849,27502,22430,22295,21950,21487,26849,27502,22295,22430,21487,21950,NA,NA
8570,5,NOVEMBER,1959,"Scaurs Jedburgh ",Bradley,Mackenzie,SHOE MAKER (WORKING),B,28,"6 Captain Gray Place, Coplandhill, Aberdeenshire",Lauren,Smith,DOMESTIC SERVANT,S,20,"1603 Castle Road, South Ayrshire",Joshua,Mackenzie,AG LAB,,Danielle,Rae,,Samuel,Smith,SHOEMAKER,,Polly,Bull,,SYNTHETIC DATA PRODUCED USING VALIPOP,25897,27384,25897,27384,20470,21313,20558,19291,25897,27384,21313,20470,19291,20558,NA,NA
8571,10,JULY,1959,"Perth and Kinross",James,Innes,WRIGHT,B,24,"2 Kilrenny Lea, Cellardyke, Fife",Shannon,Clow,SCHOLAR,S,19,"6 Ceann An Ora, Na h-Eileanan Siar",Levi,Innes,HARNESS WEAVER,,Lauren,Ramsay,,Edward,Clow,FARMER OF 4 ACRES,,Chelsea,Mccue,,SYNTHETIC DATA PRODUCED USING VALIPOP,26303,27380,26303,27380,20350,20415,20148,20033,26303,27380,20415,20350,20033,20148,NA,NA
8572,15,SEPTEMBER,1959,"Portree Highland",Aiden,Campbell,COAL MINER,B,32,"2 Laverock Road, Aberdeenshire",Leah,Ramsay,FLAX SPINNER,S,20,"2 Fullarton Drive, Troon, South Ayrshire",Jacob,Campbell,SHEPHERD,,Elizabeth,Smith,,Thomas,Ramsay,PLOUGHMAN,,Victoria,Perry,,SYNTHETIC DATA PRODUCED USING VALIPOP,25049,27426,25049,27426,20278,19673,21026,20043,25049,27426,19673,20278,20043,21026,NA,NA
8573,30,JULY,1959,"Lessudden House Scottish Borders",Joshua,Ramsay,COTTON WEAVER,B,30,"2 Fullarton Drive, Troon, South Ayrshire",Amy,Sutherland,SCHOLAR,S,18,"1 Mckelvie Road, Croc, North Ayrshire",Thomas,Ramsay,PLOUGHMAN,,Victoria,Perry,,Stephen,Sutherland,CROFTER,,Hannah,Hassan,,SYNTHETIC DATA PRODUCED USING VALIPOP,24711,27554,24711,27554,21026,20043,23116,22925,24711,27554,20043,21026,22925,23116,NA,NA
8574,25,MAY,1959,"Scaurs Jedburgh ",Joseph,Wilson,BLACKSMITH,B,35,"104 Brunton Park, Manse, Scottish Borders",Ruby,Andrews,SCHOLAR,S,20,"17 Arranton Place, Croc, North Ayrshire",Liam,Wilson,MESSENGER AT ARMS,,Amy,Connelly,,Reece,Andrews,COTTON HANDLOOM WEAVER,,Lucy,Hay,,SYNTHETIC DATA PRODUCED USING VALIPOP,24203,27546,24203,27546,19038,19019,22892,24045,24203,27546,19019,19038,24045,22892,NA,NA
8575,9,OCTOBER,1959,,Euan,Logan,RAILWAY LAB,B,28,"18 Cuithir, Na h-Eileanan Siar",Alys,Bull,HOUSE KEEPER,S,28,"18 Cuithir, Na h-Eileanan Siar",Benjamin,Logan,SPIRIT MERCHT,,Jamie,Aitchison,,Ross,Bull,COTTON WEAVER,,Noor,Donald,,SYNTHETIC DATA PRODUCED USING VALIPOP,27793,27712,27793,27712,22738,23347,21728,20853,27793,27712,23347,22738,20853,21728,NA,NA
8576,18,FEBRUARY,1959,"Falkirk",Aaron,Mckinlay,BOY,B,21,"15 Common Road, Cellardyke, Fife",Rebecca,Ramsay,FARMERS DAUR,S,17,"3 Oliver Place, Scottish Borders",Luke,Mckinlay,LINEN WEAVER,,Elsa,Hawthorne,,Justin,Ramsay,FLINT GLASS MAKER (JY),,Charlotte,Anderson,,SYNTHETIC DATA PRODUCED USING VALIPOP,27041,27796,27041,27796,21790,21983,22744,22115,27041,27796,21983,21790,22115,22744,NA,NA
8577,4,FEBRUARY,1959,"Highland",Arron,Kerr,,B,17,"7 Mansefield, Auchreoch, Stirling",Kate,Currie,SCHOLAR,S,18,"4 Inverugie Cottages, Coplandhill, Aberdeenshire",Reece,Kerr,COTTON WEAVER,,Lauren,Stewart,,William,Currie,CARRIER & MERCHANT,,Nicole,Neill,,SYNTHETIC DATA PRODUCED USING VALIPOP,27889,27730,27889,27730,20912,19803,22010,22551,27889,27730,19803,20912,22551,22010,NA,NA
8578,1,MAY,1959,"Roanheads Peterhead ",Akeel,Dalgarno,SURFACEMAN,B,22,"1 Allarburn Place, Blairmore, Highland",Rebekah,Burns,COTON PRINTER,S,19,"10 Old Bridge End, Scaurs, Jedburgh",Anish,Dalgarno,FARMER OF 50 ACRES,,Brianna,Martin,,Kieran,Burns,IRON MINER,,Hollie,Aitchison,,SYNTHETIC DATA PRODUCED USING VALIPOP,26721,27678,26721,27678,20366,20615,21468,22249,26721,27678,20615,20366,22249,21468,NA,NA
8579,28,MARCH,1959,"Genoch Farm South Ayrshire",Ben,Stewart,DAY LABOURER,B,22,"12 Ailsa Place, Girvan, South Ayrshire",Rhiannon,Innes,SCHOLAR,S,19,"5 Orchard Park, Lessudden House, Scottish Borders",David,Stewart,LINEN WEAVER,,Rhiannon,Donald,,John,Innes,PLOUGHMAN,,Kirsty,Hutcheson,,SYNTHETIC DATA PRODUCED USING VALIPOP,26865,27746,26865,27746,22556,20067,22294,21911,26865,27746,20067,22556,21911,22294,NA,NA
8580,20,FEBRUARY,1959,"Highland",Jamie,Clifford,MASON,B,25,"26 Morningside Avenue, Waterside, Aberdeenshire",Sophie,Johnstone,SCHOLAR,S,19,"2 Nelson Road, Soroba, Oban",Alexander,Clifford,FARM LABOURER,,Alisha,Watson,,Edward,Johnstone,CROFTER,,Tara,Jordan,,SYNTHETIC DATA PRODUCED USING VALIPOP,26403,27736,26403,27736,21784,20487,21930,20873,26403,27736,20487,21784,20873,21930,NA,NA
8581,29,JANUARY,1959,"Southfield Scottish Borders",David,Mowbray,JOINER,B,27,"7 Larkhall Burn, Glenburn Hall, Jedburgh",Katharine,Keir,SCHOLAR,S,18,"33 Monamore Place, Croc, North Ayrshire",Jonathan,Mowbray,CATTLE DEALER,,Rheanne,Keir,,Jason,Keir,MASON (JOURNEYMAN),,Sophie,Potts,,SYNTHETIC DATA PRODUCED USING VALIPOP,25667,27708,25667,27708,20228,20939,21834,20631,25667,27708,20939,20228,20631,21834,NA,NA
8582,1,APRIL,1959,"Heatherknowe Aberdeenshire",Zach,Wilson,SCHOLAR,B,16,"3 Blaven Road, Portree, Highland",Sana,Macphail,,S,18,"19 Clanranald Terrace, Highland",Luke,Wilson,JOINER (JOURNEYMAN),,Abigail,Wilson,,Thomas,Macphail,FARMER OF 50 ACRES EMPOYING 1 LABOURER,,Alisha,Aitchison,,SYNTHETIC DATA PRODUCED USING VALIPOP,28725,28316,28725,28316,23504,22935,21732,20377,28725,28316,22935,23504,20377,21732,NA,NA
8583,17,JULY,1959,"Na h-Eileanan Siar",Charlie,Kelman,SCHOLAR,B,19,"2 Swanson Drive, Harden, Wick",Natalie,Mcguire,SCHOLAR,S,16,"2 Castle Road, Genoch Farm, South Ayrshire",Jerrell,Kelman,COAL MINER,,Charlotte,Porter,,William,Mcguire,LABOURER,,Evangeline,Brown,,SYNTHETIC DATA PRODUCED USING VALIPOP,27641,28324,27641,28324,21004,22305,21948,22231,27641,28324,22305,21004,22231,21948,NA,NA
8584,4,AUGUST,1959,"Portree Highland",Joseph,Ramsay,GROCER'S ASSISTANT,B,21,"1 Causeway Street, Moffat, Dumfries and Galloway",Louise,Neilson,SCHOLAR,S,16,"1 Tortorston Drive, Coplandhill, Aberdeenshire",Thomas,Ramsay,PLOUGHMAN,,Stacey,Mcguire,,Richard,Neilson,COMMON WEAVER,,Abby,Smith,,SYNTHETIC DATA PRODUCED USING VALIPOP,27207,28368,27207,28368,20858,20043,22782,22423,27207,28368,20043,20858,22423,22782,NA,NA
8585,8,FEBRUARY,1959,"Scaurs Jedburgh ",Joseph,Robinson,,B,18,"8 Inverugie Cottages, Coplandhill, Aberdeenshire",Sumayyah,Mcshane,SCHOLAR,S,16,"8 Mckelvie Road, Croc, North Ayrshire",Thomas,Robinson,BLACKSMITH JOURNYMAN,,Charlie,Menzies,,Jordan,Mcshane,FISHERMAN,,Ellie,Potts,,SYNTHETIC DATA PRODUCED USING VALIPOP,28029,28428,28029,28428,23372,23069,24308,24003,28029,28428,23069,23372,24003,24308,NA,NA
8586,29,JUNE,1959,"Croc North Ayrshire",Ryan,Hutcheson,DRAPER,B,23,"2 Beaconsfield Terrace Lane, West End, Hawick",Gurpreet,O'connor,SCHOLAR,S,17,"25 Orchard Park, Lessudden House, Scottish Borders",Cameron,Hutcheson,LABOURER RIVER BANK,,Lucy,O'donnell,,Benjamin,O'connor,FARMER OF 4 ACRES,,Grace,Burns,,SYNTHETIC DATA PRODUCED USING VALIPOP,27271,28418,27271,28418,21658,21985,23836,22835,27271,28418,21985,21658,22835,23836,NA,NA
8587,12,JULY,1959,"Argyll and Bute",Daniel,Wilson,PRINTER COMPOSITOR,B,20,"2 Seafield Crescent, Highland",Sophie,O'connor,SCHOLAR,S,16,"4 Robertson Way, Braeleny Farm, Stirling",James,Wilson,GENERAL LAB,,Beth,Adamson,,Hussein,O'connor,BLACK SMITH,,Melissa,Broadfoot,,SYNTHETIC DATA PRODUCED USING VALIPOP,27509,28430,27509,28430,22160,20867,24168,23625,27509,28430,20867,22160,23625,24168,NA,NA
8588,25,AUGUST,1959,"Portree Highland",Elliott,Melville,STONE DYKER,B,23,"2 Knockhall Road, Aberdeenshire",Abbie,Murray,SCHOLAR,S,16,"286 Golf Course Road, Girvan, South Ayrshire",Samuel,Melville,BREWER,,Abigail,Lyon,,Mohammad,Murray,WOOD CUTTER,,Ripley,Rooney,,SYNTHETIC DATA PRODUCED USING VALIPOP,26691,28394,26691,28394,19950,19935,23258,23137,26691,28394,19935,19950,23137,23258,NA,NA
8589,11,MARCH,1959,"Three Bridges Inveraray ",Jason,Burns,TEACHER (ORDINARY BRANCHES),B,27,"1 Bonfield Road, Fife",Chloe,Rae,SCHOLAR,S,16,"32 Monamore Place, Croc, North Ayrshire",Matthew,Burns,LABOURER,,Molly,Gillespie,,Shane,Rae,PAWNBROKER,,Kerri,Bull,,SYNTHETIC DATA PRODUCED USING VALIPOP,25913,28318,25913,28318,20730,20635,21768,22021,25913,28318,20635,20730,22021,21768,NA,NA
8590,3,JUNE,1959,"South Ayrshire",Andrew,Stewart,MASON JOURNEYMAN,B,27,"12 Ailsa Place, Girvan, South Ayrshire",Olufunke,Potts,SCHOLAR,S,16,"14 Larkhall Burn, Glenburn Hall, Jedburgh",David,Stewart,LINEN WEAVER,,Rhiannon,Donald,,Jack,Potts,FORMERLY A SOLDIER NOW HAWKING STONEWARE,,Martha,Anderson,,SYNTHETIC DATA PRODUCED USING VALIPOP,25785,28338,25785,28338,22556,20067,22514,20961,25785,28338,20067,22556,20961,22514,NA,NA
8591,17,MAY,1959,"Allanbank Lauder ",Christopher,Porter,SCHOLAR,B,17,"4 Cherry Bank, Southfield, Scottish Borders",Ella,Hutcheson,SCHOLAR,S,16,"5 Garnock Street, Dalry, North Ayrshire",Mohammed,Porter,SHOE MAKER,,Kelsey,Burns,,Louie,Hutcheson,AG LAB,,Rebecca,Burns,,SYNTHETIC DATA PRODUCED USING VALIPOP,28155,28592,28155,28592,21826,21337,24310,24207,28155,28592,21337,21826,24207,24310,NA,NA
8592,30,AUGUST,1959,"Highland",Calum,Duncan,SCHOLAR,B,16,"61 Laverock Hill, Ellon, Aberdeenshire",Mariah,Donald,SCHOLAR,S,16,"55 Ard Struan Road, Highland",Patrick,Duncan,PLOUGHMAN,,Bethan,Logan,,Warren,Donald,COTTON WEAVER,,Kirsten,Kelman,,SYNTHETIC DATA PRODUCED USING VALIPOP,28777,28526,28777,28526,24546,23713,23142,22923,28777,28526,23713,24546,22923,23142,NA,NA
8593,25,FEBRUARY,1959,"Highland",Thomas,Wilson,PORTER,B,21,"1 Redhall Avenue, Aberdeenshire",Michelle,Hutcheson,SCHOLAR,S,17,"9 Almanythie Road, Roanheads, Peterhead",Sean,Wilson,AG LAB,,Natalie,Menzies,,Callum,Hutcheson,READSMAN COLLIERY,,Sarah,Ramsay,,SYNTHETIC DATA PRODUCED USING VALIPOP,27503,28524,27503,28524,22016,19189,23098,24035,27503,28524,19189,22016,24035,23098,NA,NA
8594,13,AUGUST,1959,"Swinton Dene Scottish Borders",Joshua,Wilson,CLOTHIER,B,21,"2 St John Street, Calton, Campbeltown",Ashleigh-paige,Mclachlan,SCHOLAR,S,18,"9 Hillside Terrace, Croc, North Ayrshire",Daniel,Wilson,HOUSE PAINTER,,Jade,Webb,,Liam,Mclachlan,BLACKSMITH MASTER NO MEN,,Sian,Potts,,SYNTHETIC DATA PRODUCED USING VALIPOP,27911,28534,27911,28534,21346,20813,23094,21633,27911,28534,20813,21346,21633,23094,NA,NA
8595,13,JUNE,1959,"Dumfries and Galloway",Jordan,Hobson,COACH TRIMMER,B,23,"42 Ard Struan Road, Highland",Alisha,Smith,SCHOLAR,S,16,"1 Holmwood Gardens, Langholm, Dumfries and Galloway",Abdul,Hobson,TAILOR,,Amy,Ferguson,,Daniel,Smith,DETECTIVE OFFICER,,Kate,Webster,,SYNTHETIC DATA PRODUCED USING VALIPOP,27025,28554,27025,28554,21496,20701,23530,22449,27025,28554,20701,21496,22449,23530,NA,NA
8596,10,AUGUST,1959,"Aberdeenshire",George,Johnstone,PRIVATE,B,23,"7 Piedmont Road, Girvan, South Ayrshire",Lyndsey,Smith,SCHOLAR,S,16,"83 Rathad na h-Àirigh, Portree, Highland",Christopher,Johnstone,FLAX DRESSER,,Megan,Wilson,,Jack,Smith,ENGINEER,,Lauren,Aitchison,,SYNTHETIC DATA PRODUCED USING VALIPOP,27331,28566,27331,28566,22890,22889,23860,23629,27331,28566,22889,22890,23629,23860,NA,NA
8597,14,DECEMBER,1959,"Croc North Ayrshire",Md,Potts,MEDICAL STUDENT,B,27,"11 Cherry Bank, Southfield, Scottish Borders",Sophie,Ramsay,SCHOLAR,S,17,"27 Orchard Park, Lessudden House, Scottish Borders",Adam,Potts,FISH CURRER,,Shauna,Webb,,Matthew,Ramsay,IRON TURNER,,Kirsty,Logan,,SYNTHETIC DATA PRODUCED USING VALIPOP,26537,28556,26537,28556,20806,19587,23496,22977,26537,28556,19587,20806,22977,23496,NA,NA
8598,16,AUGUST,1959,,Sanjay,Hutcheson,FISHERMAN,B,21,"40 Mckelvie Road, Croc, North Ayrshire",Jasmine,Clow,SCHOLAR,S,17,"40 Mckelvie Road, Croc, North Ayrshire",Cameron,Hutcheson,EARTHENWARE MERCHANT,,Lucy,O'donnell,,Harry,Clow,FARMER OF 82 ACRES EMPLOYING 1 MAN & 1 BOY,,Danielle,Johnstone,,SYNTHETIC DATA PRODUCED USING VALIPOP,28151,28898,28151,28898,21658,21985,23972,24069,28151,28898,21985,21658,24069,23972,NA,NA
8599,17,FEBRUARY,1959,,Drew,Currie,PLOUGHMAN,B,21,"16 Calfward Park, Allanbank, Lauder",Lois,Hutcheson,SCHOLAR,S,15,"16 Calfward Park, Allanbank, Lauder",Joshua,Currie,CHEMICAL LABOURER,,Nadia,Burns,,Daniel,Hutcheson,COAL MINER,,Roxanne,Patterson,,SYNTHETIC DATA PRODUCED USING VALIPOP,27735,28886,27735,28886,22018,21141,23794,24455,27735,28886,21141,22018,24455,23794,NA,NA
8601,8,MAY,1959,"Croc North Ayrshire",Alistair,Beaton,RAILWAY OFFICE CLERK,B,22,"4 Morven Crescent, Blackhouse, Peterhead",Kirsty,Duncan,SCHOLAR,S,16,"5 Buccleuch Gardens, The Holmes, Scottish Borders",Liam,Beaton,COAL MINER,,Shannon,Syme,,John,Duncan,PLOUGHMAN,,Emily,Johnstone,,SYNTHETIC DATA PRODUCED USING VALIPOP,27811,28928,27811,28928,23386,23261,24698,23887,27811,28928,23261,23386,23887,24698,NA,NA
8602,3,DECEMBER,1959,"Croc North Ayrshire",Harry,Smith,IRON MOULDER,B,21,"1 Slessor Drive, Kincorth, Aberdeen City",Billie,Mcguire,SCHOLAR,S,16,"14 Old Bridge End, Scaurs, Jedburgh",Mohammed,Smith,CROFTER,,Jennifer,Brand,,Jack,Mcguire,COTTAR,,Meghann,Smith,,SYNTHETIC DATA PRODUCED USING VALIPOP,27951,28920,27951,28920,21976,20503,24500,23161,27951,28920,20503,21976,23161,24500,NA,NA
8603,6,AUGUST,1959,"Batties Den Angus",Anthony,Murray,PLOUGHMAN,B,26,"1 Airlie Court, Perth and Kinross",Charlotte,Wilson,SCHOLAR,S,16,"143 Cove Gardens, Cove Bay, Aberdeen City",Brandon,Murray,TEASER BOTTLE WORK,,Alexandra,Green,,Iain,Wilson,TAILOR (MASTER),,Daisy,Clark,,SYNTHETIC DATA PRODUCED USING VALIPOP,26713,28882,26713,28882,20338,20321,23748,23283,26713,28882,20321,20338,23283,23748,NA,NA
8604,30,NOVEMBER,1959,,Alex,Ferguson,MAILABLE IRON WORKER,?,37,"48 St Molios Park, Croc, North Ayrshire",Alleyah,Clow,DOMESTIC SERVANT,S,22,"2 St Cuthberts Court, Wilton, Hawick",Harry,Ferguson,FARMER OF 220 ACRES EMPLOYING 4 MEN & 1 BOY,,Monisha,Mckinlay,,Zakariya,Clow,FISHERMAN,,Katie,Connelly,,SYNTHETIC DATA PRODUCED USING VALIPOP,25741,28892,25741,28892,21198,21029,23838,20999,25741,28892,21029,21198,20999,23838,NA,NA
8606,25,APRIL,1960,"Kincorth Aberdeen City",Joshua,Keir,SUGAR HOUSE LABOURER,B,31,"3 Fairways, Abbotsmeadow, Melrose",Ella,Burns,WAITRESS,S,35,"35 Gordon Brown Place, Highland",Ashley,Keir,HAWKER,,Jessica,Jordan,,Asad,Burns,SAIL MAKER,,Bethany,Rae,,SYNTHETIC DATA PRODUCED USING VALIPOP,24927,24026,24927,24026,21162,20419,19218,20253,24927,24026,20419,21162,20253,19218,NA,NA
8607,4,JULY,1960,"Aberdeenshire",Charles,Green,SHEPHERD,B,41,"5 Lisigarry Court, Portree, Highland",Ellie,Smith,,D,34,"12 Seafield Crescent, Highland",Akeel,Green,BLAST FURNACE LABOURER,,Priscilla,Martin,,Declan,Smith,RETIRED FISHERMAN,,Tabitha,Duncan,,SYNTHETIC DATA PRODUCED USING VALIPOP,23307,24352,23307,24352,18570,19221,18484,17535,23307,24352,19221,18570,17535,18484,NA,NA
8608,21,AUGUST,1960,"Croc North Ayrshire",Greg,Mcshane,IRON PUDDLER,B,31,"8 Frank Coutts Court, Scottish Borders",Holly,Connelly,THREAD TWINER (IN MILL),S,29,"21 Cherry Bank, Southfield, Scottish Borders",Andrew,Mcshane,POLICE CONSTABLE,,Georgina,White,,James,Connelly,CROFTER OF 2 1/2 ACRES,,Katie-marie,Kelman,,SYNTHETIC DATA PRODUCED USING VALIPOP,24821,25418,24821,25418,19572,18915,19498,18777,24821,25418,18915,19572,18777,19498,NA,NA
8609,7,SEPTEMBER,1960,"Scaurs Jedburgh ",Scott,Innes,FURNITURE BROKER,B,41,"133 Smith Way, Dumfries and Galloway",Georgina,Brand,,D,32,"43 Mckelvie Road, Croc, North Ayrshire",Callum,Innes,INN KEEPER,,Chloe,Laing,,Liam,Brand,AG LAB,,Terri-leigh,Duncan,,SYNTHETIC DATA PRODUCED USING VALIPOP,23695,25410,23695,25410,19340,19265,19426,18615,23695,25410,19265,19340,18615,19426,NA,NA
8610,24,APRIL,1960,,Ben,Donald,PLOUGHMAN,B,23,"19 Cuithir, Na h-Eileanan Siar",Jasmine,Mowbray,FORMERLY DOMESTIC SERVT,S,31,"19 Cuithir, Na h-Eileanan Siar",Malek,Donald,CARTER,,Matilda,Wilson,,Jacob,Mowbray,AGR LAB,,Annabelle,Syme,,SYNTHETIC DATA PRODUCED USING VALIPOP,27749,25860,27749,25860,22338,22621,19956,20219,27749,25860,22621,22338,20219,19956,NA,NA
8611,4,MARCH,1960,"Aberdeenshire",Levi,Wales,SCHOLAR,B,24,"22 Orchard Park, Lessudden House, Scottish Borders",Megan,Logan,BYRE MAID,S,27,"20 School Park, Highland",Samuel,Wales,HOUSE AND CARTWRIGHT,,Bethan,Webb,,Dominic,Logan,STOCKER,,Chanel,Porter,,SYNTHETIC DATA PRODUCED USING VALIPOP,26281,25904,26281,25904,20062,20055,20684,21621,26281,25904,20055,20062,21621,20684,NA,NA
8612,2,FEBRUARY,1960,"Cove Bay Aberdeen City",Lewis,Webster,PLOUGHMAN,B,21,"10 Dail a' Chladaich, Highland",Courtney,Stewart,MILL WORKER,S,25,"13 Gordon Brown Place, Highland",Connor,Webster,AG LAB,,Ella,Smith,,Jamie,Stewart,STONE CUTTER,,Sophie,Paterson,,SYNTHETIC DATA PRODUCED USING VALIPOP,27003,25984,27003,25984,21218,20855,21990,20963,27003,25984,20855,21218,20963,21990,NA,NA
8613,7,AUGUST,1960,"Highland",Tyler,Aitchison,COAL MINER,B,29,"1 Barbank Street, Portsoy, Aberdeenshire",Amy,Macphail,DRESS MAKER,S,28,"1 Station Road, Ellon, Aberdeenshire",Jack,Aitchison,CATTLEMAN,,Claudia,Main,,Luke,Macphail,GENERAL LABOURER,,Sophie,Anderson,,SYNTHETIC DATA PRODUCED USING VALIPOP,25985,25924,25985,25924,21972,20121,20830,20273,25985,25924,20121,21972,20273,20830,NA,NA
8614,11,JANUARY,1960,"Coplandhill Aberdeenshire",Ryan,Greig,FARM LAB,B,26,"17 Cille Bha 'Nain, Buailledubh, Na h-Eileanan Siar",Catherine,Aitchison,,S,26,"2 Golf Course Road, Girvan, South Ayrshire",Daniel,Greig,SHIP CARPENTER,,Olivia,Patterson,,Lewis,Aitchison,CABINET MAKER & UPHOLSTERER EMPLG 3 MEN & 1 BOY,,Harriet,Mullen,,SYNTHETIC DATA PRODUCED USING VALIPOP,25959,25942,25959,25942,21504,21923,21166,18885,25959,25942,21923,21504,18885,21166,NA,NA
8615,26,AUGUST,1960,"Highland",Connor,Smith,,B,18,"26 Gordon Brown Place, Highland",Charlotte,Burns,TEACHER,S,25,"3 Ythan Place, Ellon, Aberdeenshire",Joseph,Smith,FARMER OF 100 ACRES,,Ainsleigh,Broadfoot,,Rohan,Burns,RETIRED HAIR LINE MAKER,,Hope,Reekie,,SYNTHETIC DATA PRODUCED USING VALIPOP,28013,26296,28013,26296,22966,21363,20360,18863,28013,26296,21363,22966,18863,20360,NA,NA
8616,13,JULY,1960,"Ellon Aberdeenshire",Callum,Brand,MILLER APPRENTICE,B,24,"8 Bail Ur, Highland",Holly,Kerr,DOMESTIC SERV,S,27,"15 Cille Bha 'Nain, Buailledubh, Na h-Eileanan Siar",Conor,Brand,TAILOR (MASTER),,Shannon,Wilson,,Peter,Kerr,FARMER OF 200 ACRES EMPLOYING 4 LABOURERS & 2 BOYS,,Georgia,Hutcheson,,SYNTHETIC DATA PRODUCED USING VALIPOP,27051,26306,27051,26306,21796,20677,20356,20173,27051,26306,20677,21796,20173,20356,NA,NA
8617,11,NOVEMBER,1960,"Na h-Eileanan Siar",Tyler,Ferguson,BASKET MAKER,B,25,"1 Pilot Row, Broadhaven, Caithness",Zoe,Wales,LINEN WEAVER,S,27,"2 Knockcushan Street, Girvan, South Ayrshire",Connor,Ferguson,GARDENER,,Carla,Patterson,,Carl,Wales,SHOEMAKER,,Eve,Kerr,,SYNTHETIC DATA PRODUCED USING VALIPOP,26807,26276,26807,26276,21684,20583,20094,19911,26807,26276,20583,21684,19911,20094,NA,NA
