ID,family,marriage,child's forname(s),child's surname,birth day,birth month,birth year,address,sex,father's forename,father's surname,father's occupation,mother's forename,mother's maiden surname,mother's occupation,day of parents' marriage,month of parents' marriage,year of parents' marriage,place of parent's marriage,illegit,notes,Death,CHILD_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,DEATH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,MARRIAGE_RECORD_IDENTITY1,MARRIAGE_RECORD_IDENTITY2,MARRIAGE_RECORD_IDENTITY3,MARRIAGE_RECORD_IDENTITY4,MARRIAGE_RECORD_IDENTITY5,MARRIAGE_RECORD_IDENTITY6,MARRIAGE_RECORD_IDENTITY7,MARRIAGE_RECORD_IDENTITY8,IMMIGRANT_GENERATION
15327,3400,3400,Steffan,Hawthorne,27,AUGUST,1863,"1 Millfield Road, Dumfries and Galloway",M,Laurence,Hawthorne,ACCOUNTANT,Jessica,Wales,DOMESTIC SERV,23,MAY,1853,"Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,15327,15327,11532,10945,15327,3400,10945,11532,,,,,,,,,NA
15329,3273,3273,Thomas,Mcguire,10,DECEMBER,1863,"1 Fairwinds Place, Coplandhill, Aberdeenshire",M,Liam,Mcguire,SHOEMAKER (CHELSEA PENSIONER),Hope,Macphail,,18,DECEMBER,1851,"Coplandhill Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15329,15329,11518,10187,15329,3273,10187,11518,4668,,,,,,,,NA
15331,3628,3628,Nathan,Smith,26,JANUARY,1863,"5 St Michaels Road, Heatherknowe, Aberdeenshire",M,Richard,Smith,JOURNEYMAN BLACKSMITH,Amy,Mackenzie,DOMESTIC SERV,27,SEPTEMBER,1864,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,15331,15331,11620,11559,15331,3628,11559,11620,4606,,,,,,,,NA
15333,3534,3534,Joseph,Anderson,6,JULY,1863,"21 Glencraig Place, Croc, North Ayrshire",M,Liam,Anderson,FARM LABOURER & INN KEEPER,Georgia,Beaton,DOMESTIC SERV,30,NOVEMBER,1855,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15333,15333,11610,11099,15333,3534,11099,11610,4526,,,,,,,,NA
15335,3372,3372,Zachary,Keir,6,NOVEMBER,1863,"16 The Croft, The Holmes, Scottish Borders",M,Pritesh,Keir,ASSISTANT VOLUNTEER,Chloe,Ramsay,FURNATURE POLISHER,15,MARCH,1852,"The Holmes Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,15335,15335,11644,11331,15335,3372,11331,11644,,,,,,,,,NA
15337,3436,3436,Calum,Craig,14,DECEMBER,1863,"570 Rathad an Duin, Na h-Eileanan Siar",M,Samuel,Craig,AG LAB,Annabel,Doig,MINISTER'S WIFE,27,JULY,1854,"Na h-Eileanan Siar",,SYNTHETIC DATA PRODUCED USING VALIPOP,15337,15337,11626,11091,15337,3436,11091,11626,5011,,,,,,,,NA
15339,3539,3539,Conor,Green,22,MAY,1863,"1 Lendrick Avenue, Braeleny Farm, Stirling",M,Matthew,Green,PAWN BROKERS ASSISTANT,Elisha,Jordan,HOUSE SERVANT,20,OCTOBER,1856,"Braeleny Farm Stirling",,SYNTHETIC DATA PRODUCED USING VALIPOP,15339,15339,11730,11527,15339,3539,11527,11730,4671,,,,,,,,NA
15341,3568,3568,Lucien,Robinson,28,FEBRUARY,1863,"2 Weirgate Way, Lessudden House, Scottish Borders",M,Alvin,Robinson,PLOUGHMAN,Paige,Mackenzie,AG LABOURER,3,AUGUST,1858,"Lessudden House Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,15341,15341,11856,10825,15341,3568,10825,11856,4828,,,,,,,,NA
15343,3479,3479,Nathan,Clark,4,NOVEMBER,1863,"2 Middleshade Road, Northbank Farm Steadings, St Andrews",M,Sam,Clark,AG LAB,Lucie,Duncan,COOK,20,APRIL,1854,"Northbank Farm Steadings St Andrews ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15343,15343,11866,10097,15343,3479,10097,11866,4713,,,,,,,,NA
15345,3630,3630,Fraser,Aitchison,1,MAY,1863,"1 Lisigarry Court, Portree, Highland",M,Jacob,Aitchison,SHEPHERD,Ayse,Currie,DOMESTIC SERVANT,9,AUGUST,1862,"Portree Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,15345,15345,11904,12433,15345,3630,12433,11904,4427,,,,,,,,NA
15347,3471,3471,Brandon,Hawthorne,15,MAY,1863,"58 Ard Struan Road, Highland",M,Matthew,Hawthorne,COAL MINER,Natasha,Smith,COTTON WINDER,18,JANUARY,1855,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,15347,15347,11858,11641,15347,3471,11641,11858,4622,,,,,,,,NA
15349,3408,3408,Elliot,Campbell,1,SEPTEMBER,1863,"7 Seafield Crescent, Highland",M,Kieran,Campbell,DOCK LABOURER,Victoria,Ferguson,,12,APRIL,1858,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15349,15349,11896,11223,15349,3408,11223,11896,4402,,,,,,,,NA
15351,3632,3632,Jonathan,Campbell,14,MARCH,1863,"2 Kinnoull Road, Riccarton, Kilmarnock",M,Kieran,Campbell,JOINER,Ramla,Keir,HOUSEKEEPER,5,OCTOBER,1860,"Riccarton Kilmarnock ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15351,15351,12024,11987,15351,3632,11987,12024,4628,,,,,,,,NA
15353,3634,3634,Steffan,Anderson,7,JANUARY,1863,"1 Mill Park, Aberdeenshire",M,Ryan,Anderson,COAL MINER,Hannah,Clifford,DRESS MAKER,11,JANUARY,1859,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15353,15353,11992,11893,15353,3634,11893,11992,4645,,,,,,,,NA
15355,3636,3636,Andrew,Syme,17,MARCH,1863,"34 Knockcushan Street, Girvan, South Ayrshire",M,Christopher,Syme,BLEACHFIELD LABOURER FLAX,Zoe,Watson,DRESSMAKER,10,JULY,1860,"Girvan South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15355,15355,11986,10977,15355,3636,10977,11986,5263,,,,,,,,NA
15357,3507,3507,Aaron,Mcgarva,30,DECEMBER,1863,"10 Inverugie Cottages, Coplandhill, Aberdeenshire",M,Liam,Mcgarva,BUTCHER,Jessica,Jordan,,3,JULY,1855,"Coplandhill Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15357,15357,11952,11309,15357,3507,11309,11952,4497,,,,,,,,NA
15359,3505,3505,Joseph,Smith,27,FEBRUARY,1863,"1 Adams Gate, Troon, South Ayrshire",M,Thomas,Smith,LITHOGRAPHER,Evan,Lyon,KITCHEN MAID,13,SEPTEMBER,1856,"Troon South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15359,15359,11998,12139,15359,3505,12139,11998,4756,,,,,,,,NA
15361,3510,3510,Vivek,Smith,10,MARCH,1863,"6 Market Street, The Lees, Coldstream",M,Scott,Smith,PLOUGHMAN,Sarah,Webster,DOMESTIC SERVANT,19,MAY,1856,"The Lees Coldstream ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15361,15361,11982,10793,15361,3510,10793,11982,5289,,,,,,,,NA
15363,3638,3638,Liam,Melville,30,SEPTEMBER,1863,"11 Leideag, Na h-Eileanan Siar",M,Lewis,Melville,AG LABR,Claire,Wilson,DOMESTIC SERVANT,23,OCTOBER,1859,"Na h-Eileanan Siar",,SYNTHETIC DATA PRODUCED USING VALIPOP,15363,15363,12144,12321,15363,3638,12321,12144,4564,,,,,,,,NA
15365,3640,3640,John,Keir,1,MARCH,1863,"11 Cora Linn Court, North Ayrshire",M,Daniel,Keir,BOAT CARPENTER (APP),Rebecca,Johnstone,DOMESTIC SERVANT,29,NOVEMBER,1860,"North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15365,15365,12150,11883,15365,3640,11883,12150,4426,,,,,,,,NA
15367,3642,3642,Rhys,Webster,27,NOVEMBER,1863,"1 John Simpson Drive, Stranraer, Dumfries and Galloway",M,Bradley,Webster,PLUMBER & GAS FITTER,Millie,Watson,,19,JULY,1859,"Stranraer Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,15367,15367,12116,12005,15367,3642,12005,12116,,,,,,,,,NA
15369,3481,3481,Connor,Aitchison,29,DECEMBER,1863,"1 Croft Road, Highland",M,Daniel,Aitchison,COTTON WEAVER,Harley,Ramsay,HOUSE MAID,7,OCTOBER,1854,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,15369,15369,12152,11571,15369,3481,11571,12152,4460,,,,,,,,NA
15371,3483,3483,Dylan,Neilson,1,MARCH,1863,"34 St Molios Park, Croc, North Ayrshire",M,Phillip,Neilson,JOINER,Tahlia,Fullarton,,31,DECEMBER,1855,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15371,15371,12142,11433,15371,3483,11433,12142,,,,,,,,,NA
15373,3579,3579,Jordan,Mcguire,30,MARCH,1863,"3 Fairwinds Place, Coplandhill, Aberdeenshire",M,Adam,Mcguire,PLOUGHMAN,Danielle,Gillespie,SERVANT,5,MARCH,1859,"Coplandhill Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15373,15373,12206,11629,15373,3579,11629,12206,4612,,,,,,,,NA
15375,3644,3644,Keiron,Mcshane,7,FEBRUARY,1863,"1 Lathallan Grange, Aberdeenshire",M,Jordan,Mcshane,CLERK,Renea,Keir,,1,JULY,1860,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15375,15375,12344,12429,15375,3644,12429,12344,4632,,,,,,,,NA
15377,3646,3646,Alexander,Hogg,16,MAY,1863,"1 Duchlage Court, Crieff, Perth and Kinross",M,Mccauley,Hogg,,Jessica,Petrie,DOMESTIC SERVANT,4,OCTOBER,1860,"Crieff Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,15377,15377,12366,11785,15377,3646,11785,12366,4723,,,,,,,,NA
15379,3648,3648,Adam,Menzies,10,MARCH,1863,"2 Hope Street, Blackhouse, Peterhead",M,Alistair,Menzies,CLERK TO COACH MIRER,Amber,Brand,COTTON WEAVER,8,APRIL,1860,"Blackhouse Peterhead ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15379,15379,12340,11319,15379,3648,11319,12340,4670,,,,,,,,NA
15381,3618,3618,William,Stewart,18,JANUARY,1863,"1 Bressay Place, Riccarton, Kilmarnock",M,Jack,Stewart,COTTON WEAVER,Hannah,Mcshane,FARMER'S DAUR,13,SEPTEMBER,1857,"Riccarton Kilmarnock ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15381,15381,12318,11869,15381,3618,11869,12318,4629,,,,,,,,NA
15383,3622,3622,Jack,Reid,7,JULY,1863,"1 The Queens Crescent, Perth and Kinross",M,Joshua,Reid,PLOUGHMAN,Sarah,Fullarton,FLAX POWERLOOM WEAVER,17,NOVEMBER,1861,"Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,15383,15383,12482,11995,15383,3622,11995,12482,4783,,,,,,,,NA
15385,3649,3649,Adam,Burns,25,JULY,1863,"1 Ballinlaggan, Perth and Kinross",M,Jack,Burns,PLOUGHMAN,Erin,Fullarton,,6,JULY,1861,"Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,15385,15385,12634,12639,15385,3649,12639,12634,4455,,,,,,,,NA
15387,3651,3651,Awais,Johnstone,20,AUGUST,1863,"1 Victoria Place, Stranraer, Dumfries and Galloway",M,Jordan,Johnstone,LABOURER FOUNDRY,Jade,Petrie,SEAMSTRESS,17,NOVEMBER,1860,"Stranraer Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,15387,15387,12586,12129,15387,3651,12129,12586,4820,,,,,,,,NA
15389,3653,3653,Kurt,Aitchison,7,FEBRUARY,1863,"1 Fladda Crescent, Portree, Highland",M,Michael,Aitchison,COTTON SPINNER,Amy,Bull,OUT DOOR WORKER,3,DECEMBER,1859,"Portree Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,15389,15389,12580,12325,15389,3653,12325,12580,4562,,,,,,,,NA
15391,3655,3655,Scott,Syme,21,AUGUST,1863,"4 Castle Road, Genoch Farm, South Ayrshire",M,Adrian,Syme,PLOUGHMAN,Brooke,Mullen,HOUSEMAID,8,DECEMBER,1860,"Genoch Farm South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15391,15391,12626,11611,15391,3655,11611,12626,,,,,,,,,NA
15393,3656,3656,Daniel,Main,17,JUNE,1863,"2 Queen Street, Calton, Campbeltown",M,Jake,Main,WAITER,Jessica,Macphail,,14,NOVEMBER,1861,"Calton Campbeltown ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15393,15393,12936,12347,15393,3656,12347,12936,4593,5177,,,,,,,NA
15395,3658,3658,Stephen,Robinson,6,FEBRUARY,1863,"3 Gearraidh Gadhal, Na h-Eileanan Siar",M,Taylor,Robinson,MASON'S LABOURER,Fahima,Petrie,SCHOLAR,13,JANUARY,1862,"Na h-Eileanan Siar",,SYNTHETIC DATA PRODUCED USING VALIPOP,15395,15395,12926,11623,15395,3658,11623,12926,4993,,,,,,,,NA
15397,3659,,Jay,Connelly,29,NOVEMBER,1864,,M,Benn,Connelly,FARMER JOINT TENANT WITH FARMER IN SCK 52 OF 900 ACRES EMPLO,Samantha,Brown,LAUNDRESS,,,,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,15397,15397,9968,10189,15397,,10189,9968,,,,,,,,,NA
15399,2959,2959,Joshua,Johnson,1,SEPTEMBER,1864,"9 Priory Crescent, Warddykes, Arbroath",M,Bryce,Johnson,PLOUGHMAN,Lauren,Fullarton,,1,AUGUST,1839,"Warddykes Arbroath ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15399,15399,9980,9535,15399,2959,9535,9980,,,,,,,,,NA
15401,2957,2957,George,Browning,20,NOVEMBER,1864,"1 Montagu Street, Scottish Borders",M,Samuel,Browning,TAILOR CLOTHIER & GROCER EMPLOYING 2 MEN,Celine,Duncan,PIRN WINDER,2,JANUARY,1840,"Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,15401,15401,9964,10057,15401,2957,10057,9964,,,,,,,,,NA
15403,2908,2908,Billy,Leishman,30,APRIL,1864,"254 Golf Course Road, Girvan, South Ayrshire",M,Luke,Leishman,WRIGHT,Nikia,Clark,,11,AUGUST,1838,"Girvan South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15403,15403,10092,9497,15403,2908,9497,10092,,,,,,,,,NA
15405,2943,2943,Adam,Fullarton,8,AUGUST,1864,"1 Croft Road, Soroba, Oban",M,Luke,Fullarton,LAB IN BOAT YARD,Tulsi,Mcdonald,PAUPER,20,OCTOBER,1840,"Soroba Oban ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15405,15405,10206,10195,15405,2943,10195,10206,,,,,,,,,NA
15407,3122,3122,Adrian,Johnson,18,NOVEMBER,1864,"5 Balgibbon Drive, Braeleny Farm, Callander",M,Ronan,Johnson,POST MESSENGER,Victoria,Connelly,,1,NOVEMBER,1845,"Braeleny Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15407,15407,10252,9733,15407,3122,9733,10252,,,,,,,,,NA
15409,2994,2994,Mohammed,Main,7,FEBRUARY,1864,"1 Holmfoot, Scottish Borders",M,Jonathon,Main,GILDER,Carenza,Rae,WIFE OF WAREHOUSEMAN IN A LINEN MANUFACTORY,6,NOVEMBER,1844,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15409,15409,10386,8605,15409,2994,8605,10386,,,,,,,,,NA
15411,3661,3661,Harry,Donald,3,DECEMBER,1864,"1 Greenwood Close, Moffat, Dumfries and Galloway",M,Andrew,Donald,MASTER TAILOR,Heidi,O'donnell,HARNESS MAKER,24,NOVEMBER,1875,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,15411,15411,10524,11311,15411,3661,11311,10524,,,,,,,,,NA
15413,3258,3258,Matthew,Bradley,16,MARCH,1864,"260 Golf Course Road, Girvan, South Ayrshire",M,Joseph,Bradley,GENTLEMAN,Sadia,Donald,,20,SEPTEMBER,1849,"Girvan South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15413,15413,10748,9337,15413,3258,9337,10748,,,,,,,,,NA
15415,3285,3285,Joel,Fitzsimmons,21,MARCH,1864,"25 Monamore Place, Croc, North Ayrshire",M,Curtis,Fitzsimmons,MATE,Megan,Jordan,FISHERMAN'S WIFE,5,MAY,1861,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15415,15415,10718,11205,15415,3285,11205,10718,,,,,,,,,NA
15417,3253,3253,James,Browning,6,MARCH,1864,"2 Slains Court, Clerkhill, Peterhead",M,Joshua,Browning,LABOURER,Connie,Innes,,18,APRIL,1848,"Clerkhill Peterhead ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15417,15417,10714,10699,15417,3253,10699,10714,,,,,,,,,NA
15419,3103,3103,Cameron,Green,7,MARCH,1864,"1 Gordon Brown Place, Highland",M,Jake,Green,RAILWAY CL,Lauren,Smith,,6,MARCH,1844,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,15419,15419,10742,10527,15419,3103,10527,10742,,,,,,,,,NA
15421,3106,3106,Luke,Young,1,DECEMBER,1864,"9 Athol Court, Scaurs, Jedburgh",M,Toby,Young,AG LAB,Emily,Begg,DAUR,22,FEBRUARY,1846,"Scaurs Jedburgh ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15421,15421,10710,9871,15421,3106,9871,10710,,,,,,,,,NA
15423,3287,3287,George,Hutcheson,30,NOVEMBER,1864,"1 Mill Brae, Highland",M,Jonathan,Hutcheson,TINSMITH & METER MAKER,Felicity,Hay,,20,DECEMBER,1852,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,15423,15423,10694,10833,15423,3287,10833,10694,,,,,,,,,NA
15425,3524,3524,Thomas,Smith,15,DECEMBER,1864,"2 Mallard Road, Aberdeenshire",M,Alexander,Smith,COAL MINER,Lauren,Hutcheson,,26,MAY,1855,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15425,15425,10830,10719,15425,3524,10719,10830,,,,,,,,,NA
15427,3291,3291,Haashim,Smith,12,AUGUST,1864,"3 Market Street, The Lees, Coldstream",M,Daniel,Smith,CLK TO INSURANCE BROKER,Amy,Browning,,13,MAY,1850,"The Lees Coldstream ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15427,15427,10916,10711,15427,3291,10711,10916,,,,,,,,,NA
15429,3393,3393,Alistair,Campbell,26,FEBRUARY,1864,"2 Townend Lane, Dalry, North Ayrshire",M,Oliver,Campbell,LAB,Kayleigh,Spiers,DRESS MAKER,17,MARCH,1853,"Dalry North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15429,15429,11116,9757,15429,3393,9757,11116,,,,,,,,,NA
15431,3423,3423,Daniele,Stewart,10,JUNE,1864,"10 Kilrenny Lea, Cellardyke, Fife",M,Adam,Stewart,,Emily,Mcfarlane,DAIRY MAID,31,JULY,1853,"Cellardyke Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,15431,15431,11056,11115,15431,3423,11115,11056,,,,,,,,,NA
15433,3358,3358,Nassim,Clark,1,MARCH,1864,"1 Victoria Drive, Troon, South Ayrshire",M,Thomas,Clark,PREVIOUSLY A COAL MINER,Leah,Innes,BLEACHING AT PRINTFIELD,26,AUGUST,1853,"Troon South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15433,15433,11044,6927,15433,3358,6927,11044,,,,,,,,,NA
15435,3267,3267,Ross,Smith,19,FEBRUARY,1864,"1 Roderick Lawson Terrace, Maybole, South Ayrshire",M,Callum,Smith,REGISTRAR OF BIRTHS & C,Rebecca,Keir,GENERAL SERV,13,OCTOBER,1850,"Maybole South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15435,15435,11110,11089,15435,3267,11089,11110,,,,,,,,,NA
15437,3201,3201,Ryan,Begg,22,SEPTEMBER,1864,"1 Hydro Avenue, Moffat, Dumfries and Galloway",M,Marcus,Begg,LABOURER,Chloe,Smith,,27,SEPTEMBER,1846,"Moffat Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,15437,15437,11062,9765,15437,3201,9765,11062,,,,,,,,,NA
15439,3364,3364,Rizwaan,Buchan,4,MARCH,1864,"1 Ceum Dunrigh, Argyll and Bute",M,Alastair,Buchan,SON,Dannii,Robinson,,13,SEPTEMBER,1852,"Argyll and Bute",,SYNTHETIC DATA PRODUCED USING VALIPOP,15439,15439,11154,10965,15439,3364,10965,11154,,,,,,,,,NA
15441,3365,3365,Cormac,Clifford,31,OCTOBER,1864,"6 Ladylands Drive, Glenburn Hall, Jedburgh",M,Aleksander,Clifford,BOILER MAKER (J),Emily,Mcmillan,HOUSEMAID,8,APRIL,1852,"Glenburn Hall Jedburgh ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15441,15441,11216,10981,15441,3365,10981,11216,,,,,,,,,NA
15443,3337,3337,Storm,Main,16,JULY,1864,"2 Fank Brae, Highland",M,Joshua,Main,TOLL KEEPER & CO LAB,Alice,Beck,DOMESTIC SERVANT,21,SEPTEMBER,1848,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,15443,15443,11170,10987,15443,3337,10987,11170,,,,,,,,,NA
15445,3662,3662,Jack,Donald,1,JULY,1864,"50 Ard Struan Road, Highland",M,Andrew,Donald,MASONS LABOURER,Rachel,Clifford,MILLINER,23,JULY,1862,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,15445,15445,11312,10855,15445,3662,10855,11312,,,,,,,,,NA
15447,3135,3135,Sebastian,Clark,19,JANUARY,1864,"2 St Maelrubha Close, Highland",M,Kyle,Clark,FISHERMAN,Rosie,Beaton,,3,DECEMBER,1847,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,15447,15447,11280,10837,15447,3135,10837,11280,,,,,,,,,NA
15449,3394,3394,Connor,Sutherland,5,NOVEMBER,1864,"60 Ard Struan Road, Highland",M,Joel,Sutherland,TEA MERCHANT,Manuela,Macdonald,,7,APRIL,1853,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,15449,15449,11296,11377,15449,3394,11377,11296,,,,,,,,,NA
15451,3663,,Matthew,Murray,30,AUGUST,1864,,M,Stephen,Murray,CORN MERCHANT,Jennifer,Main,,,,,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,15451,15451,11434,11321,15451,,11321,11434,,,,,,,,,NA
15453,3397,3397,Ronan,Kelman,24,NOVEMBER,1864,"1 Gretenhow, Gretna, Dumfries and Galloway",M,Jak,Kelman,HARNES SILK WEAVER,Chantelle,O'donnell,DOMESTIC SERV,30,DECEMBER,1854,"Gretna Dumfries and Galloway",,SYNTHETIC DATA PRODUCED USING VALIPOP,15453,15453,11380,11315,15453,3397,11315,11380,,,,,,,,,NA
15455,3339,3339,Devun,Mcintosh,30,JUNE,1864,"2 Monamore Place, Croc, North Ayrshire",M,Callum,Mcintosh,QUARRY MAN,Chantelle,Howie,WASHING & IRONING,19,FEBRUARY,1851,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15455,15455,11382,11299,15455,3339,11299,11382,,,,,,,,,NA
15457,3305,3305,Benjamin,Mcdonald,28,MARCH,1864,"3 Ladylands Drive, Glenburn Hall, Jedburgh",M,Luke,Mcdonald,LABOURER,Kathryn,Wood,,12,SEPTEMBER,1849,"Glenburn Hall Jedburgh ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15457,15457,11384,10485,15457,3305,10485,11384,4565,,,,,,,,NA
15459,3461,3461,Richard,Paterson,21,APRIL,1864,"10 Dail a' Chladaich, Highland",M,Joseph,Paterson,FARMER'S SON,Kelsey,Aitchison,,10,JANUARY,1858,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,15459,15459,11544,12473,15459,3461,12473,11544,,,,,,,,,NA
15461,3560,3560,Patrick,Petrie,4,AUGUST,1864,"5 Murray Crescent, Croc, North Ayrshire",M,Charles,Petrie,COAL MINER,Sarah,Main,COTTON WEAVER,26,SEPTEMBER,1859,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15461,15461,11558,11665,15461,3560,11665,11558,,,,,,,,,NA
15463,3462,3462,Charles,Logan,26,JULY,1864,"2 Hamilton Place, The Holmes, Scottish Borders",M,Charles,Logan,SHEPHERD,Eleanor,Hay,FIREMANS WIFE,10,AUGUST,1858,"The Holmes Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,15463,15463,11548,12621,15463,3462,12621,11548,4933,,,,,,,,NA
15465,3272,3272,Jonathan,Mcclure,3,DECEMBER,1864,"3 Dobson Drive, Batties Den, Angus",M,Joshua,Mcclure,BREWER,Rebecca,Syme,COTTON WYNDER,26,AUGUST,1852,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15465,15465,11510,11075,15465,3272,11075,11510,4861,,,,,,,,NA
15467,3202,3202,Ben,O'donnell,25,SEPTEMBER,1864,"1 River Walk, Kilwinning, North Ayrshire",M,Jacob,O'donnell,ENGINE KEEPER,Alicia,Gillespie,FARMERS WIFE,16,DECEMBER,1849,"Kilwinning North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15467,15467,11546,10939,15467,3202,10939,11546,4849,,,,,,,,NA
15469,3533,3533,Elliot,Wilson,31,MAY,1864,"2 Big Sand Road, Highland",M,Reuben,Wilson,MOLE CATCHER,Katie,Sutherland,GENERAL SERV,13,OCTOBER,1864,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15469,15469,11618,11437,15469,3533,11437,11618,5182,,,,,,,,NA
15471,3438,3438,Joshua,Sutherland,20,DECEMBER,1864,"2 Athol Court, Scaurs, Jedburgh",M,Cameron,Sutherland,LABOURER,Honour,Saunders,DOMESTIC SERVANT,8,APRIL,1856,"Scaurs Jedburgh ",,SYNTHETIC DATA PRODUCED USING VALIPOP,15471,15471,11648,10803,15471,3438,10803,11648,4725,,,,,,,,NA
15473,3628,3628,Ethan,Smith,9,DECEMBER,1864,"5 St Michaels Road, Heatherknowe, Aberdeenshire",M,Richard,Smith,AG LAB,Amy,Mackenzie,DOMESTIC SERV,27,SEPTEMBER,1864,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,15473,15473,11620,11559,15473,3628,11559,11620,4468,,,,,,,,NA
15475,3534,3534,Jamie,Anderson,22,JUNE,1864,"21 Glencraig Place, Croc, North Ayrshire",M,Liam,Anderson,FARM LABOURER & INN KEEPER,Georgia,Beaton,DOMESTIC SERV,30,NOVEMBER,1855,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15475,15475,11610,11099,15475,3534,11099,11610,4446,,,,,,,,NA
15477,3431,3431,Liam,Donald,3,NOVEMBER,1864,"7 Monamore Place, Croc, North Ayrshire",M,Nathan,Donald,HOUSE PAINTER & DECORATOR,Sarah,Wood,DOMESTIC SERVANT,22,JUNE,1854,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,15477,15477,11658,11755,15477,3431,11755,11658,4890,,,,,,,,NA
