ID,forename(s) of deceased,surname of deceased,occupation,marital status,sex,name of spouse,spouse's occ,day,month,year,address,age at death,father's forename,father's surname,father's occupation,if father deceased,mother's forename,mother's maiden surname,mother's occupation,if mother deceased,death code A,death code B,death code C,notes1,Birth,mar,DECEASED_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,SPOUSE_IDENTITY,BIRTH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,SPOUSE_MARRIAGE_RECORD_IDENTITY,SPOUSE_BIRTH_RECORD_IDENTITY,IMMIGRANT_GENERATION
14779,Bobby,Campbell,CLOCK MAKER,M,M,Hannah Murray,FARMER'S WIFE,27,MAY,1924,"2 Prestonfield Road, Annan, Dumfries and Galloway",65,Daniel,Campbell,,D,Melissa,Clark,,D,R04.20,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14779,4212,14779,10812,10073,14912,14779,2996,10073,10812,4212,14912,NA
14781,Andrew,Hutcheson,MASON,M,M,Mari Logan,,29,AUGUST,1925,"2 Fisherton Avenue, Genoch Farm, South Ayrshire",65,James,Hutcheson,,D,Kuljeet,Innes,,D,J40.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14781,4618,14781,10802,8491,16188,14781,3350,8491,10802,4618,16188,NA
14783,Samuel,Donaghy,RAILWAY PORTER,M,M,Lauren Mcguire,,31,OCTOBER,1925,"1 Michael Tunstall Place, Aberdeenshire",66,Dean,Donaghy,,D,Olivia,Craig,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14783,4793,14783,10860,10703,15752,14783,3229,10703,10860,4793,15752,NA
14785,Harrison,Rae,FORESTER OF WOODS,M,M,Kirsty Hobson,HOUSEKEEPER,25,JUNE,1925,"3 Roshven View, Highland",66,Brandon,Rae,,D,Charlotte,Wood,,D,J40.01,R54.05,,SYNTHETIC DATA PRODUCED USING VALIPOP,14785,4397,14785,10834,10307,15950,14785,3166,10307,10834,4397,15950,NA
14787,Harry,Robinson,TENANT,M,M,Chelsea Sutherland,FUNDHOLDER,21,JANUARY,1925,"2 Langdykes Crescent, Cove Bay, Aberdeen City",65,Matthew,Robinson,,D,Charlene,Bell,,D,C02.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14787,4585,14787,10858,9727,14282,14787,3133,9727,10858,4585,14282,NA
14789,Hakeem,Mcmillan,FARMER OF 55 ACRES,W,M,Esther Clark,FARMER 12 AC,27,JUNE,1928,"3 Green Terrace, West End, Hawick",68,Liam,Mcmillan,,D,Bethany,Paterson,,D,C80.99,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14789,4307,14789,10824,11057,14548,14789,3227,11057,10824,4307,14548,NA
14791,Bilal,Neill,JOINER,M,M,Amelia Logan,FARMER'S WIFE,13,MARCH,1928,"2 Pairc Uilleim, Highland",68,Matthew,Neill,,D,Eve,Petrie,,D,K65.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14791,4701,14791,10822,10725,14294,14791,3351,10725,10822,4701,14294,NA
14793,Kyle,Innes,HOUSE CARPENTER,M,M,Imogen Burns,,9,MAY,1928,"31 Dubford Terrace, Bridge of Don, Aberdeen City",69,Jake,Innes,,D,Jennifer,Smith,,D,J40.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14793,4320,14793,10976,8827,15096,14793,3262,8827,10976,4320,15096,NA
14795,Tahmid,Smith,LINEN WEAVER,M,M,Jessica Mclaren,KNITTER,4,APRIL,1937,"11 Paterson Gardens, West End, Scottish Borders",78,Oliver,Smith,,D,Fatma,Jordan,,D,N32.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14795,4630,14795,11106,9991,15068,14795,3200,9991,11106,4630,15068,NA
14797,Joseph,Burns,LABOURER,M,M,Amelia Hawthorne,DAIRYMAID,2,MARCH,1937,"3 Wellington Road, Wilton, Hawick",77,Hamish,Burns,,D,Molly,Donald,,D,D64.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14797,4483,14797,11074,10797,14784,14797,3263,10797,11074,4483,14784,NA
14799,Reegan,Wood,LANDOWNER & FACTOR,W,M,Jodie Syme,,22,DECEMBER,1937,"4 Castle Street, Aberdeenshire",78,Matthew,Wood,,D,Stephanie,Mcdonald,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14799,4281,14799,11202,12081,14538,14799,3495,12081,11202,4281,14538,NA
14801,Callum,Porter,RETIRED LINEN & WOOLEN DRAPER,W,M,Emma Robb,DOMESTIC SERVANT,29,JULY,1937,"25 St Molios Park, Croc, North Ayrshire",78,Jack,Porter,,D,Simran,Hobson,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14801,4343,14801,11150,11555,14330,14801,3497,11555,11150,4343,14330,NA
14803,Joseph,Aitchison,FARMER OF 70 AC,W,M,Tahmina Connelly,FORMERLY FARMERS WIFE,10,NOVEMBER,1937,"2 The Glebe, Moffat, Dumfries and Galloway",78,Steven,Aitchison,,D,Rebecca,Whiteford,,D,A09.03,I51.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,14803,4392,14803,11178,11329,15228,14803,3499,11329,11178,4392,15228,NA
14805,Jonathan,Fell,MASON (MASTER),W,M,Molly Bull,PAUPER,13,APRIL,1937,"4 Frank Coutts Court, Scottish Borders",77,George,Fell,,D,Demi,Penman,,D,J42.00,R09.10,,SYNTHETIC DATA PRODUCED USING VALIPOP,14805,5206,14805,11196,10969,15188,14805,3501,10969,11196,5206,15188,NA
14807,Gavindeep,Doig,TRAMP ON VAGRANT,M,M,Elanor Mclaren,HOUSE KEEPER,10,MARCH,1937,"3 Lothian Street, Wilton, Hawick",77,Alex,Doig,,D,Menna,Burns,,D,I51.50,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14807,5303,14807,11212,10861,17524,14807,3234,10861,11212,5303,17524,NA
14809,Harry,Smith,STOCKING WEAVER,M,M,Shelby Doig,,12,JANUARY,1937,"5 Greenside Park, The Holmes, Scottish Borders",77,Elliot,Smith,,D,Ayesha,Howie,,D,R53.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14809,4391,14809,11166,11275,15184,14809,3335,11275,11166,4391,15184,NA
14811,Samuel,Sutherland,SHOE MAKER,D,M,Tamara Mcguire,,11,APRIL,1937,"1 Wingate Avenue, Dalry, North Ayrshire",78,Joel,Sutherland,,D,Manuela,Macdonald,,D,I51.90,I64.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,14811,6772,14811,11296,11377,19692,14811,3394,11377,11296,6772,19692,NA
14813,Shea,Hobson,,B,M,,,4,MARCH,1938,"2 Goldenberry Avenue, West Kilbride, North Ayrshire",79,Fraser,Hobson,,D,Jade,Logan,,D,I51.90,J81.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,14813,,14813,11294,10201,,14813,3270,10201,11294,,,NA
14815,Billy,Patterson,AG LABORER,M,M,Rafaella Robinson,,14,APRIL,1938,"5 Gowanlea, The Lees, Coldstream",79,Alex,Patterson,,D,Amy,Leishman,,D,R54.05,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,14815,5063,14815,11286,10305,16648,14815,3137,10305,11286,5063,16648,NA
14817,Elliott,Mcguire,FISHERMAN,M,M,Emily Fullarton,AG LAB WIFE,5,NOVEMBER,1938,"7 Ailsa Place, Girvan, South Ayrshire",78,Joseph,Mcguire,,D,Paige,Neilson,,D,M79.00,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,14817,5370,14817,11400,11101,17228,14817,3429,11101,11400,5370,17228,NA
14819,Dhruv,Kelman,FLESHER,M,M,Eleanor Campbell,HOUSEKEEPER,2,JULY,1938,"7 Mallard Road, Aberdeenshire",79,Jak,Kelman,,D,Chantelle,O'donnell,,D,G83.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14819,4866,14819,11380,11315,15224,14819,3397,11315,11380,4866,15224,NA
14821,Kallum,Clow,,M,M,Nicholl Campbell,TENANT OF A LOT OF LAND,25,OCTOBER,1938,"1 Radernie Place, Northbank Farm Steadings, Fife",79,Mohammad,Clow,,D,Fleur,Mckinlay,,D,J40.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14821,4308,14821,11374,10479,14530,14821,3304,10479,11374,4308,14530,NA
14823,Zachary,Mcdonald,WRIGHT,M,M,Elizabeth Young,CROFTER,20,SEPTEMBER,1938,"5 Monamore Place, Croc, North Ayrshire",78,Luke,Mcdonald,,D,Kathryn,Wood,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14823,4443,14823,11384,10485,14280,14823,3305,10485,11384,4443,14280,NA
14825,Matthew,Mcmillan,FARMER OF 88 ACRES EMPLOYING ONE MAN,B,M,,,18,DECEMBER,1943,"3 Beaconsfield Terrace Lane, West End, Hawick",84,Nicolas,Mcmillan,,D,Bethany,Robinson,,D,I64.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14825,,14825,11402,10045,,14825,3306,10045,11402,,,NA
14827,Daniel,O'donnell,,W,M,Samantha Aitken,,3,FEBRUARY,1943,"19 Glencraig Place, Croc, North Ayrshire",83,Jacob,O'donnell,,D,Alicia,Gillespie,,D,C41.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14827,4337,14827,11546,10939,14162,14827,3202,10939,11546,4337,14162,NA
14829,Liam,Connelly,FARMER OF 30 ACRES,W,M,,,24,NOVEMBER,1943,"10 Monamore Place, Croc, North Ayrshire",84,Henry,Connelly,,D,Tamara,Hutcheson,,D,R53.03,R54.05,,SYNTHETIC DATA PRODUCED USING VALIPOP,14829,,14829,11792,11393,,14829,3404,11393,11792,,,NA
14831,Benjamin,Petrie,WOOL WEAVER,B,M,,,21,NOVEMBER,1943,"33 Ninian Place, Portlethen, Aberdeenshire",84,Brandon,Petrie,,D,Stephanie,Paterson,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14831,,14831,11876,12013,,14831,3503,12013,11876,,,NA
14833,William,Mcdonald,FARMER IMPLOYING 1 MAN & 28 IMPERAL ACRES,W,M,Danielle Browning,HOUSEKEEPER,7,MAY,1943,"3 Geisher Road, Braeleny Farm, Stirling",83,Kieran,Mcdonald,,D,Joanna,Young,,D,N41.90,R34.02,A41.94,SYNTHETIC DATA PRODUCED USING VALIPOP,14833,4760,14833,11892,11567,15870,14833,3472,11567,11892,4760,15870,NA
14835,Miles,Campbell,FARMER OF 105 ACRES,M,M,Chloe Greig,,22,DECEMBER,1943,"40 Fir Drive, Greenhills, East Kilbride",84,Kieran,Campbell,,D,Victoria,Ferguson,,D,R54.05,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,14835,4824,14835,11896,11223,15782,14835,3408,11223,11896,4824,15782,NA
14837,Dominic,Smith,LANDED PROPRIETOR FARMING 150 ACRES & EMPLOY 7 MEN,W,M,Abigail Spiers,FARMER'S SISTER,23,JANUARY,1943,"3 Northriggs, Manse, Scottish Borders",83,Thomas,Smith,,D,Evan,Lyon,,D,R54.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14837,4461,14837,11998,12139,15388,14837,3505,12139,11998,4461,15388,NA
14839,Jonathan,Mcgarva,HOUSE CARPENTER,M,M,Ellie Bull,PAUPER,15,NOVEMBER,1944,"1 Tianavaig Place, Portree, Highland",85,Liam,Mcgarva,,D,Jessica,Jordan,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14839,4433,14839,11952,11309,15774,14839,3507,11309,11952,4433,15774,NA
14841,Brandon,Donald,LABOURER,M,M,Sophie Petrie,BOARDER HOUSE KEEPER,8,JANUARY,1944,"97 The Glebe, Allanbank, Lauder",84,Sohrab,Donald,,D,Emily,Mackenzie,,D,R54.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14841,4690,14841,11966,11487,16184,14841,3509,11487,11966,4690,16184,NA
14843,Kane,Aitken,RETIRED OFFICER OF EXCISE,B,M,,,12,SEPTEMBER,1944,"13 The Croft, The Holmes, Scottish Borders",84,Gareth,Aitken,,D,Ruth,Brand,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14843,,14843,11978,9715,,14843,3344,9715,11978,,,NA
14845,Victor,Laing,AG LABOURER,M,M,Kirstie Reid,RETIRED LAUNDRESS,12,JUNE,1944,"1 Blaven View, Highland",84,Scott,Laing,,D,Kimberley,Spiers,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14845,4469,14845,11984,12223,15920,14845,3439,12223,11984,4469,15920,NA
14847,Benedict,Aitchison,FARMER WITH 46 ACRS,D,M,Sharmina Potts,FUND HOLDER,11,MAY,1945,"2 Croft Road, Highland",85,Daniel,Aitchison,,D,Harley,Ramsay,,D,R54.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14847,4424,14847,12152,11571,15368,14847,3481,11571,12152,4424,15368,NA
14849,Jordan,Connelly,HOUSE PROPRIETOR,W,M,Chantelle Connelly,RETIRED GROCER,7,FEBRUARY,1945,"1 Andrew Welsh Way, Warddykes, Arbroath",85,Marcus,Connelly,,D,Sarah,Fullarton,,D,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14849,4663,14849,12482,9841,14772,14849,3511,9841,12482,4663,14772,NA
14851,Jonathan,Duncan,RETIRED MERCHANT,M,M,Amee Johnstone,FISHERMAN'S WIDOW,24,NOVEMBER,1945,"1 Prospect Terrace, Woodhaven, Newport-on-Tay",86,James,Duncan,,D,Kathryn,Watson,,D,A09.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14851,4540,14851,12704,11203,16364,14851,3513,11203,12704,4540,16364,NA
14853,Joseph,Innes,,B,M,,,8,JUNE,1860,"1 Northriggs, Manse, Scottish Borders",0,Benjamin,Innes,,,Megan,Burns,,,G03.90,R55.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,14853,,14853,9304,7099,,14853,,7099,9304,,,NA
14855,Kurtis,Macdonald,,B,M,,,7,SEPTEMBER,1860,"3 Calfward Park, Allanbank, Lauder",0,Sohail,Macdonald,,,Florence,Mclaren,,,G91.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14855,,14855,9740,10481,,14855,3089,10481,9740,,,NA
14857,Joseph,Duncan,,B,M,,,21,SEPTEMBER,1860,"1 Mansefield, Auchreoch, Stirling",0,William,Duncan,,,Samantha,Patterson,,,P07.30,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14857,,14857,9758,11403,,14857,3442,11403,9758,,,NA
14859,Harry,Christie,,B,M,,,27,DECEMBER,1860,"1 Cross Wynd, Wilton, Hawick",0,Jad,Christie,,,Danielle,Young,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14859,,14859,9770,10547,,14859,3516,10547,9770,,,NA
14861,Tomas,Robb,,B,M,,,1,JUNE,1860,"2 Marshal Keith Drive, Waterside, Aberdeenshire",0,Callum,Robb,,,Chloe,Macphail,,,A38.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14861,,14861,9874,9739,,14861,2982,9739,9874,,,NA
14863,Joseph,Hay,,B,M,,,17,AUGUST,1860,"1 Birch Avenue, Southfield, Scottish Borders",0,Connor,Hay,,,Bethany,Haig,,,P96.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14863,,14863,9812,10055,,14863,3055,10055,9812,,,NA
14865,Luke,Young,,B,M,,,1,NOVEMBER,1860,"1 Bracklinn Road, Drumardoch Farm, Callander",0,Samuel,Young,,,Shannon,Mclaren,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14865,,14865,10102,10847,,14865,3518,10847,10102,,,NA
14867,David,Gowans,,B,M,,,14,NOVEMBER,1860,"12 Hamilton Terrace, Croc, North Ayrshire",0,Elliott,Gowans,,,Kate,Mcmillan,,,A37.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14867,,14867,10070,10421,,14867,2987,10421,10070,,,NA
14869,Bradley,Tariq,,B,M,,,13,FEBRUARY,1861,"11 Hamilton Terrace, Croc, North Ayrshire",0,Mark,Tariq,,,Sophie,Dalgarno,,,J18.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14869,,14869,10050,7643,,14869,2909,7643,10050,,,NA
14871,William,Mcclure,,B,M,,,16,MARCH,1861,"2 Linefield Road, Craigmill, Angus",0,Frederick,Mcclure,,,Sarah,Duncan,,,P07.30,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14871,,14871,10056,10523,,14871,,10523,10056,,,NA
14873,Hari,Kelman,,B,M,,,19,MAY,1861,"32 St Molios Park, Croc, North Ayrshire",0,Aadam,Kelman,,,Brooke,Dalgarno,,,P07.30,P96.93,,SYNTHETIC DATA PRODUCED USING VALIPOP,14873,,14873,10260,9517,,14873,3324,9517,10260,,,NA
14875,Aaron,O'connor,,B,M,,,4,OCTOBER,1861,"5 Robertson Way, Braeleny Farm, Stirling",1,Matthew,O'connor,,,Shannan,Hay,,,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14875,,14875,10268,9769,,14875,3184,9769,10268,,,NA
14877,Luke,Johnson,,B,M,,,22,NOVEMBER,1861,"5 Balgibbon Drive, Braeleny Farm, Callander",1,Ronan,Johnson,,,Victoria,Connelly,,,D64.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14877,,14877,10252,9733,,14877,3122,9733,10252,,,NA
14879,Jasper,Clow,,B,M,,,30,JUNE,1861,"2 Kinnaird Street, Cairnie, Angus",1,Zacharie,Clow,,,Selma,White,,,J05.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14879,,14879,10240,8429,,14879,3521,8429,10240,,,NA
14881,Joseph,Syme,,B,M,,,21,NOVEMBER,1861,"30 Dubford Terrace, Bridge of Don, Aberdeen City",0,Joseph,Syme,,,Charlotte,Garland,,,R99.01,R68.85,,SYNTHETIC DATA PRODUCED USING VALIPOP,14881,,14881,10380,9663,,14881,3490,9663,10380,,,NA
14883,Harry,Smith,,B,M,,,24,MAY,1863,"2 Rha Bank, Highland",2,Rhys,Smith,,,Emma,Mckinlay,,,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14883,,14883,10468,9851,,14883,3522,9851,10468,,,NA
14885,George,Wilson,,B,M,,,15,MAY,1863,"1 Pearce Avenue, South Ayrshire",3,James,Wilson,,,Monique,Campbell,,,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14885,,14885,10494,9741,,14885,3038,9741,10494,,,NA
14887,Luke,Johnstone,,B,M,,,20,APRIL,1863,"2 Inverugie Cottages, Coplandhill, Aberdeenshire",2,Joe,Johnstone,,,Sophie,Mcguire,,,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14887,,14887,10496,7761,,14887,3098,7761,10496,,,NA
14889,Ryan,Green,,B,M,,,9,JULY,1863,"3 Paterson Gardens, West End, Scottish Borders",3,Nathan,Green,,,Ebonie,Mclaren,,,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14889,,14889,10492,11213,,14889,3523,11213,10492,,,NA
14891,Reece,Rae,,B,M,,,8,FEBRUARY,1869,"5 Arranton Place, Croc, North Ayrshire",8,David,Rae,,,Emma,Clark,,D,A16.96,R05.00,A09.02,SYNTHETIC DATA PRODUCED USING VALIPOP,14891,,14891,10632,9723,,14891,3076,9723,10632,,,NA
14893,Sean,Beaton,,B,M,,,26,JUNE,1869,"4 Dales View Drive, Meethill, Peterhead",9,Jamie,Beaton,,,Ellen,Craig,,,J36.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14893,,14893,10608,10483,,14893,3070,10483,10608,,,NA
14895,James,Smith,,B,M,,,22,AUGUST,1870,"2 Mallard Road, Aberdeenshire",10,Alexander,Smith,,,Lauren,Hutcheson,,,A17.83,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14895,,14895,10830,10719,,14895,3524,10719,10830,,,NA
14897,Thomas,Campbell,,B,M,,,10,APRIL,1870,"1 Aird Avenue, Dumfries and Galloway",9,Daniel,Campbell,,,Melissa,Clark,,,A38.00,J05.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,14897,,14897,10812,10073,,14897,2996,10073,10812,,,NA
14899,Isaac,Smith,,B,M,,,18,MARCH,1871,"23 Monamore Place, Croc, North Ayrshire",10,Ryan,Smith,,,Shannon,Hawthorne,,,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14899,,14899,10862,10405,,14899,3131,10405,10862,,,NA
14901,Bradley,Donaghy,,B,M,,,23,DECEMBER,1871,"1 Perth Place, Upper Achintore, Fort William",11,Dean,Donaghy,,,Olivia,Craig,,,R09.10,J86.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,14901,,14901,10860,10703,,14901,3229,10703,10860,,,NA
14903,Kieran,Rae,SCHOLAR,B,M,,,8,MARCH,1880,"4 St Michaels Road, Heatherknowe, Aberdeenshire",19,Brandon,Rae,,,Charlotte,Wood,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14903,,14903,10834,10307,,14903,3166,10307,10834,,,NA
14905,Matthew,Mcmillan,SCHOLAR,B,M,,,26,NOVEMBER,1880,"1 Carrongrove Road, Bainsford, Falkirk",20,Liam,Mcmillan,,D,Bethany,Paterson,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14905,,14905,10824,11057,,14905,3227,11057,10824,,,NA
14907,James,Rae,MECHANIC,B,M,,,1,APRIL,1882,"2 Knockhall Road, Aberdeenshire",21,Marlon,Rae,,D,Nicole,Gowans,,,K63.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14907,,14907,10848,10951,,14907,3079,10951,10848,,,NA
14909,James,Brand,LAB,B,M,,,12,DECEMBER,1882,"2 Cherry Bank, Southfield, Scottish Borders",22,Rhys,Brand,,D,Zoe,Aitchison,,,X59.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14909,,14909,10874,11055,,14909,3228,11055,10874,,,NA
14911,Philip,Wilson,SAIL MAKER,B,M,,,16,AUGUST,1882,"2 The Path, Hillpark, Bannockburn",21,Fahim,Wilson,,D,Bethany,Innes,,,K92.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14911,,14911,10942,11379,,14911,3289,11379,10942,,,NA
14913,Harry,Mcnab,BLACKSMITH,B,M,,,9,NOVEMBER,1886,"5 Dales View Place, Meethill, Peterhead",26,Mohammed,Mcnab,,,Abby,Clark,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14913,,14913,10946,9119,,14913,3261,9119,10946,,,NA
14915,Kieran,White,FARMER OF 72 ACRES,M,M,Dana Logan,,8,SEPTEMBER,1904,"8 Hillside Terrace, Croc, North Ayrshire",43,Luis,White,,D,Natalie,Donald,,D,D66.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14915,4598,14915,10940,10367,14908,14915,3197,10367,10940,4598,14908,NA
14917,Kyle,Stewart,BOOT & SHOE MAKER,D,M,Helena Robb,,19,MARCH,1910,"1 Valley Crescent, Kincorth, Aberdeen City",49,Adam,Stewart,,,Emily,Mcfarlane,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14917,4818,14917,11056,11115,14570,14917,3423,11115,11056,4818,14570,NA
14919,Samuel,Clark,CROFTER OF 4 AC,M,M,Laura Gillespie,DOMESTIC SERVANT,26,AUGUST,1914,"11 The Croft, The Holmes, Scottish Borders",53,Thomas,Clark,,D,Leah,Innes,,D,G93.81,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14919,4776,14919,11044,6927,16618,14919,3358,6927,11044,4776,16618,NA
14921,Jack,Smith,ROPER (TOWN COUNCILLER),M,M,Brooklyn Smith,,14,JUNE,1915,"15 The Croft, The Holmes, Scottish Borders",54,Callum,Smith,,D,Rebecca,Keir,,D,J11.10,R55.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,14921,4456,14921,11110,11089,15102,14921,3267,11089,11110,4456,15102,NA
14923,Conor,Dalgarno,COOPER,M,M,Abigail Robb,LODGING HOUSE KEEPER,13,FEBRUARY,1915,"3 Seafield Crescent, Highland",54,Edward,Dalgarno,,D,Sophie,Mcguire,,D,M79.00,I51.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,14923,4354,14923,11042,10473,14900,14923,3266,10473,11042,4354,14900,NA
14925,Tobias,Leishman,LABOURER,M,M,Louise Smith,,3,NOVEMBER,1917,"134 Smith Way, Dumfries and Galloway",57,Jeevan,Leishman,,D,Annie,Buchan,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14925,5287,14925,11190,12107,16502,14925,,12107,11190,5287,16502,NA
14927,Alexander,Gillespie,GARDNER,M,M,Phoebe Aitchison,SERVANT,24,JUNE,1920,"1 Hestan Road, Little Richorn, Dalbeattie",59,Harry,Gillespie,,D,Mollie,Mcdowall,,D,R57.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14927,4684,14927,11204,11529,15930,14927,3529,11529,11204,4684,15930,NA
14929,Ben,O'connor,PROPRIETOR OF HOUSES,D,M,Lauren Gillespie,MILL WINDER (COTTON),18,NOVEMBER,1920,"17 Cherry Bank, Southfield, Scottish Borders",60,Hassan,O'connor,,D,Rema,Campbell,,D,A46.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14929,4803,14929,11220,10639,16280,14929,3531,10639,11220,4803,16280,NA
14931,Jordan,Clifford,FARMER OF 12 ACRES,M,M,Natasha Smith,,24,DECEMBER,1922,"3 Smithy Croft, Allanbank, Lauder",62,Cameron,Clifford,,D,Kayleigh,Porter,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14931,5131,14931,11184,11103,15892,14931,3295,11103,11184,5131,15892,NA
14933,Cem,Logan,PAUPER (COAL MINER),M,M,Kayleigh Campbell,,1,OCTOBER,1922,"1 Fife Park, Northbank Farm Steadings, Fife",62,Liam,Logan,,D,Jessica,O'connor,,D,J45.90,J40.01,N45.91,SYNTHETIC DATA PRODUCED USING VALIPOP,14933,4418,14933,11218,10525,14972,14933,3238,10525,11218,4418,14972,NA
14935,Adam,Hobson,TAILOR,W,M,Jody Mcdowall,,30,APRIL,1923,"4 Glen Finglas Road, Stirling",63,Leo,Hobson,,D,Chloe,Schofield,,D,G83.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14935,4592,14935,11186,9753,14926,14935,3338,9753,11186,4592,14926,NA
14937,Michael,Porter,MASON,B,M,,,28,FEBRUARY,1923,"1 Crosbie Road, Troon, South Ayrshire",62,Jack,Porter,,D,Simran,Hobson,,D,X31.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14937,,14937,11150,11555,,14937,3497,11555,11150,,,NA
14939,Jake,Porter,SHOEMAKER (MASTER),M,M,Katie Mowbray,COMML BOARDING HOUSE,24,OCTOBER,1924,"4 Priory Crescent, Warddykes, Arbroath",64,Luke,Porter,,D,Lacey,Fell,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14939,4706,14939,11194,11079,14692,14939,3296,11079,11194,4706,14692,NA
14941,Thomas,Howie,RY LABOURER,W,M,Alice Hart,FARM LABOURER,15,OCTOBER,1924,"3 Ballinlaggan, Perth and Kinross",64,Hugh,Howie,,D,Aimee,Clifford,,,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14941,4862,14941,11168,10869,14808,14941,3236,10869,11168,4862,14808,NA
14943,Brendon,Rooney,COTTON SPINNER,M,M,Olivia Mcdonald,SAILOR'S WIFE,1,OCTOBER,1924,"1 Forestry Houses, Highland",64,Jesse,Rooney,,D,Rachel,Green,,,N30.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,14943,4859,14943,11226,10633,14690,14943,3109,10633,11226,4859,14690,NA
